title,bert-base-uncased,roberta-large,microsoft/deberta-large,facebook/bart-large,xlnet-large-cased,google/electra-large-discriminator,albert-large-v2,Average
The Demon,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.00510204081632653
The Deadly Affair,0.32142857142857145,0.39285714285714285,0.21428571428571427,0.75,0.03571428571428571,0.6428571428571429,0.0,0.336734693877551
The Double Man,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.00510204081632653
The Last Hunt,0.03571428571428571,0.17857142857142858,0.03571428571428571,0.25,0.0,0.0,0.0,0.07142857142857142
Passenger,0.17857142857142858,0.25,0.0,0.0,0.03571428571428571,0.25,0.0,0.10204081632653061
Tomorrow Is Another Day,0.0,0.0,0.0,0.25,0.0,0.42857142857142855,0.0,0.09693877551020409
Way Down South,0.0,0.0,0.0,0.0,0.0,0.5357142857142857,0.0,0.07653061224489796
Whiplash,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.00510204081632653
Jab Tak Hai Jaan,0.35714285714285715,0.0,0.0,0.0,0.17857142857142858,0.0,0.5714285714285714,0.15816326530612246
Follow Me,0.0,0.0,0.0,0.0,0.5,0.03571428571428571,0.0,0.07653061224489796
How to Save a Marriage and Ruin Your Life,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.11224489795918369
Freedom,0.2857142857142857,0.0,0.07142857142857142,0.0,0.32142857142857145,0.0,0.0,0.09693877551020409
Festival,0.07142857142857142,0.0,0.0,0.0,0.4642857142857143,0.07142857142857142,0.5357142857142857,0.16326530612244897
Foxtrot,0.2857142857142857,0.0,0.0,0.0,0.0,0.10714285714285714,0.0,0.05612244897959184
Inside Out,0.39285714285714285,0.0,0.03571428571428571,0.6428571428571429,0.21428571428571427,0.32142857142857145,0.14285714285714285,0.24999999999999997
Ginger,0.14285714285714285,0.2857142857142857,0.6428571428571429,0.17857142857142858,0.07142857142857142,0.5357142857142857,0.0,0.2653061224489796
Amusement,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.015306122448979591
The Garden,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.061224489795918366
Iphigenia,0.5714285714285714,0.6785714285714286,0.8214285714285714,0.21428571428571427,0.03571428571428571,0.0,0.0,0.33163265306122447
Metro,0.0,0.6785714285714286,0.9285714285714286,0.35714285714285715,0.0,0.0,0.0,0.2806122448979592
Max,0.0,0.0,0.14285714285714285,0.03571428571428571,0.39285714285714285,0.17857142857142858,0.10714285714285714,0.12244897959183673
Pixels,0.14285714285714285,0.7857142857142857,0.75,0.5714285714285714,0.0,0.0,0.10714285714285714,0.336734693877551
Fantastic Beasts and Where to Find Them,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Letter to Brezhnev,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.07653061224489796
The Hairdresser,0.8214285714285714,0.0,0.0,0.0,0.14285714285714285,0.0,0.21428571428571427,0.16836734693877548
Frankenstein,0.8571428571428571,0.0,0.2857142857142857,0.0,0.07142857142857142,0.0,0.0,0.17346938775510204
The Twin,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.061224489795918366
Diabolicus,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.11224489795918369
Jig,0.0,0.0,0.0,0.0,0.42857142857142855,0.03571428571428571,0.0,0.06632653061224489
The Secret Life of Pets,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.07653061224489796
Underground,0.0,0.0,0.0,0.0,0.5,0.03571428571428571,0.0,0.07653061224489796
Little Boy,0.6785714285714286,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.25,0.14285714285714285,0.18367346938775508
Criminal,0.03571428571428571,0.9285714285714286,0.8571428571428571,1.0,0.03571428571428571,0.5357142857142857,0.0,0.48469387755102034
The Last Witch Hunter,0.0,0.5357142857142857,0.8214285714285714,0.14285714285714285,0.10714285714285714,0.25,0.07142857142857142,0.2755102040816327
Suicide Squad,0.03571428571428571,1.0,0.8214285714285714,0.8928571428571429,0.0,0.5357142857142857,0.0,0.4693877551020408
The Treatment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Civilization,0.25,0.35714285714285715,0.0,0.25,0.0,0.2857142857142857,0.03571428571428571,0.1683673469387755
Raat,0.0,0.0,0.07142857142857142,0.0,0.0,0.6428571428571429,0.0,0.10204081632653061
Rockstar,0.14285714285714285,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.04081632653061224
All in,0.6071428571428571,0.0,0.0,0.0,0.10714285714285714,0.0,0.17857142857142858,0.12755102040816327
Vig,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.04591836734693877
Tommy Tricker and the Stamp Traveller,0.03571428571428571,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.17857142857142858,0.0510204081632653
Actress,0.0,0.0,0.0,0.0,0.39285714285714285,0.0,0.0,0.05612244897959184
What Time Is,0.6785714285714286,0.0,0.0,0.0,0.0,0.0,0.32142857142857145,0.14285714285714285
The New Monsters,0.4642857142857143,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.08673469387755103
Solo,0.32142857142857145,0.10714285714285714,0.03571428571428571,0.14285714285714285,0.07142857142857142,0.25,0.03571428571428571,0.13775510204081634
Archie's Final Project,0.5714285714285714,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.17857142857142858,0.12755102040816327
Shiva,0.6071428571428571,0.6785714285714286,0.7142857142857143,0.42857142857142855,0.03571428571428571,0.0,0.6071428571428571,0.4387755102040816
Carry On Doctor,0.32142857142857145,0.0,0.0,0.0,0.0,0.03571428571428571,0.07142857142857142,0.06122448979591837
Company,0.21428571428571427,0.8214285714285714,0.8571428571428571,0.32142857142857145,0.0,0.0,0.0,0.3163265306122449
Vishwaroopam,0.0,0.6428571428571429,0.7142857142857143,0.9642857142857143,0.03571428571428571,0.5714285714285714,0.0,0.41836734693877553
Baadshah,0.14285714285714285,0.6428571428571429,0.7142857142857143,0.8571428571428571,0.0,0.07142857142857142,0.17857142857142858,0.37244897959183676
Shahid,0.6428571428571429,0.0,0.0,0.0,0.07142857142857142,0.0,0.21428571428571427,0.1326530612244898
Siddharth,0.2857142857142857,0.0,0.0,0.0,0.03571428571428571,0.0,0.25,0.08163265306122448
Kite,0.0,0.8571428571428571,0.7857142857142857,0.7142857142857143,0.0,0.5714285714285714,0.0,0.41836734693877553
Rewind,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612
Ted 2,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.12755102040816327
Mothman,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612
Queen,0.07142857142857142,0.0,0.0,0.0,0.0,0.07142857142857142,0.42857142857142855,0.08163265306122448
The Great Impostor,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.12244897959183675
Bottoms Up,0.75,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.1326530612244898
Rumpelstiltskin,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612
Journey to the Center of the Earth,0.17857142857142858,0.6785714285714286,0.8214285714285714,0.6071428571428571,0.35714285714285715,0.4642857142857143,0.17857142857142858,0.4693877551020408
The Cook,0.7857142857142857,0.0,0.0,0.0,0.0,0.03571428571428571,0.14285714285714285,0.1377551020408163
Black Mass,0.03571428571428571,0.5,0.0,0.7142857142857143,0.07142857142857142,0.5714285714285714,0.0,0.2704081632653061
The Witness,0.0,0.7142857142857143,0.0,0.7857142857142857,0.0,0.6071428571428571,0.0,0.3010204081632653
Why,0.6428571428571429,0.0,0.0,0.0,0.03571428571428571,0.0,0.10714285714285714,0.11224489795918367
A Girl in Australia,0.6071428571428571,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.09183673469387754
The Magliari,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.5,0.07653061224489796
Two Nights with Cleopatra,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.12244897959183675
Bravissimo,0.6071428571428571,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.11224489795918367
Souvenir d'Italie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Night of the Demon,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.07653061224489796
The Wicked,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.015306122448979591
Satyricon,0.5714285714285714,0.0,0.0,0.0,0.0,0.03571428571428571,0.25,0.12244897959183673
Red V,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142
Psychopath,0.35714285714285715,0.6428571428571429,0.0,0.7142857142857143,0.0,0.39285714285714285,0.42857142857142855,0.36224489795918363
The Fiend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
High Crime,0.35714285714285715,0.75,0.0,0.8571428571428571,0.0,0.5714285714285714,0.0,0.36224489795918363
Ishqiya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dev.D,0.6428571428571429,0.0,0.0,0.0,0.03571428571428571,0.0,0.07142857142857142,0.10714285714285714
Steve Jobs,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.01020408163265306
Macbeth,0.6785714285714286,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.10714285714285714
Fracture,0.5714285714285714,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.08673469387755102
Creep,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.061224489795918366
The Office,0.0,0.0,0.0,0.0,0.5,0.07142857142857142,0.03571428571428571,0.08673469387755102
Madame Bovary,0.35714285714285715,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.05612244897959184
Bound,0.6785714285714286,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.10714285714285714
Wild Horses,0.17857142857142858,0.0,0.0,0.03571428571428571,0.03571428571428571,0.5,0.0,0.10714285714285714
The Living,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Extinction,0.14285714285714285,0.0,0.0,0.0,0.03571428571428571,0.25,0.03571428571428571,0.06632653061224489
After the Ball,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.1020408163265306
What Now,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142
Champs,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.08163265306122448
Fractured,0.75,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.1173469387755102
Any Day,0.5714285714285714,0.0,0.0,0.0,0.03571428571428571,0.0,0.07142857142857142,0.09693877551020406
Eat,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.015306122448979591
Grace,0.42857142857142855,0.0,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.07142857142857142
The Man in the Iron Mask,0.0,0.0,0.0,0.0,0.03571428571428571,0.14285714285714285,0.0,0.02551020408163265
The Defiant Ones,0.17857142857142858,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.030612244897959186
Shabd,0.25,0.0,0.0,0.0,0.07142857142857142,0.0,0.35714285714285715,0.09693877551020409
Villain,0.4642857142857143,0.2857142857142857,0.03571428571428571,0.6428571428571429,0.07142857142857142,0.5714285714285714,0.07142857142857142,0.30612244897959184
The Lovers,0.14285714285714285,0.7142857142857143,0.7857142857142857,0.21428571428571427,0.0,0.10714285714285714,0.0,0.28061224489795916
Dragonslayer,0.0,0.0,0.0,0.0,0.5357142857142857,0.0,0.0,0.07653061224489796
Vendetta,0.0,0.35714285714285715,0.8571428571428571,0.17857142857142858,0.0,0.0,0.0,0.1989795918367347
Gemma Bovery,0.5,0.0,0.0,0.0,0.03571428571428571,0.0,0.35714285714285715,0.12755102040816327
Viktor,0.39285714285714285,0.7142857142857143,0.8214285714285714,0.2857142857142857,0.07142857142857142,0.0,0.0,0.326530612244898
Out of the Dark,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.0,0.04591836734693878
Mom,0.39285714285714285,0.0,0.0,0.0,0.0,0.03571428571428571,0.42857142857142855,0.12244897959183673
Mosquito,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.030612244897959183
Jinn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dil,0.75,0.0,0.0,0.0,0.07142857142857142,0.03571428571428571,0.7142857142857143,0.22448979591836735
The Sitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poison,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612
The Lost Moment,0.39285714285714285,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.061224489795918366
Jaffa,0.25,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.04591836734693877
Dummy,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.00510204081632653
Thirst,0.07142857142857142,0.0,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.02040816326530612
White Lion,0.25,0.0,0.14285714285714285,0.0,0.21428571428571427,0.0,0.0,0.08673469387755102
Blowing Wild,0.07142857142857142,0.35714285714285715,0.03571428571428571,0.6428571428571429,0.07142857142857142,0.0,0.0,0.1683673469387755
Flat Top,0.03571428571428571,0.4642857142857143,0.8928571428571429,0.21428571428571427,0.0,0.2857142857142857,0.0,0.2704081632653061
Submarine Command,0.03571428571428571,0.2857142857142857,0.0,0.9285714285714286,0.03571428571428571,0.2857142857142857,0.0,0.22448979591836737
Missing,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.015306122448979591
The Fort,0.6785714285714286,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.10714285714285714
Hyena,0.07142857142857142,0.0,0.0,0.5,0.10714285714285714,0.5714285714285714,0.03571428571428571,0.1836734693877551
The Rainbow,0.17857142857142858,0.7142857142857143,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.2704081632653061
Amy,0.0,0.0,0.0,0.0,0.6071428571428571,0.0,0.0,0.08673469387755102
The Keeper,0.6785714285714286,0.2857142857142857,0.0,0.7142857142857143,0.03571428571428571,0.6428571428571429,0.0,0.336734693877551
1918,0.21428571428571427,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.04591836734693877
Fascination,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.00510204081632653
Albert Schweitzer,0.7142857142857143,0.0,0.0,0.0,0.07142857142857142,0.0,0.17857142857142858,0.13775510204081634
Hyenas,0.21428571428571427,0.0,0.0,0.0,0.10714285714285714,0.0,0.03571428571428571,0.0510204081632653
Who Killed,0.14285714285714285,0.0,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.07653061224489796
Fanny Hill,0.6785714285714286,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.1173469387755102
Beloved Sisters,0.25,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.05612244897959183
Hooligan,0.4642857142857143,0.9642857142857143,0.8571428571428571,1.0,0.0,0.5,0.14285714285714285,0.5612244897959183
The Flesh,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306
I Love You,0.32142857142857145,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.05102040816326531
Seeking Asylum,0.5357142857142857,0.0,0.0,0.0,0.07142857142857142,0.0,0.2857142857142857,0.12755102040816327
The Wedding March,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.10714285714285714
The Conjugal Bed,0.6071428571428571,0.0,0.0,0.0,0.07142857142857142,0.0,0.5714285714285714,0.17857142857142858
Good Night,0.6071428571428571,0.0,0.0,0.0,0.14285714285714285,0.03571428571428571,0.17857142857142858,0.13775510204081634
Escape Clause,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571
The Confession,0.14285714285714285,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.030612244897959183
Tag,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.05102040816326531
The Pigeon That Took Rome,0.6071428571428571,0.10714285714285714,0.0,0.17857142857142858,0.0,0.25,0.03571428571428571,0.1683673469387755
Darkness Falls,0.75,0.0,0.0,0.0,0.07142857142857142,0.0,0.03571428571428571,0.12244897959183673
Love Comes Lately,0.5714285714285714,0.0,0.0,0.0,0.07142857142857142,0.0,0.17857142857142858,0.1173469387755102
Screwed,0.0,0.9642857142857143,0.7857142857142857,0.9285714285714286,0.0,0.5,0.0,0.4540816326530613
Battle of the Brave,0.7142857142857143,0.14285714285714285,0.0,0.8928571428571429,0.03571428571428571,0.25,0.07142857142857142,0.3010204081632653
Harlow,0.5714285714285714,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.09693877551020406
Drifters,0.4642857142857143,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.08163265306122448
The Restless,0.14285714285714285,0.6428571428571429,0.8214285714285714,0.21428571428571427,0.07142857142857142,0.0,0.0,0.2704081632653061
Sugar,0.10714285714285714,0.0,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855,0.09693877551020409
Casualties,0.35714285714285715,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.05612244897959184
I Am I,0.39285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.05612244897959184
Believe,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.00510204081632653
The Border,0.25,0.0,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.04591836734693877
The Man from U.N.C.L.E.,0.5357142857142857,0.9642857142857143,0.8214285714285714,0.2857142857142857,0.14285714285714285,0.6071428571428571,0.14285714285714285,0.49999999999999994
The Widowmaker,0.0,0.0,0.0,0.0,0.4642857142857143,0.03571428571428571,0.0,0.07142857142857142
Expecting,0.5714285714285714,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.42857142857142855,0.15306122448979592
Deserter,0.14285714285714285,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.2857142857142857,0.0,0.09183673469387754
The Opponent,0.03571428571428571,0.6428571428571429,0.8571428571428571,0.14285714285714285,0.10714285714285714,0.0,0.0,0.25510204081632654
The Kitchen,0.7142857142857143,0.0,0.0,0.0,0.03571428571428571,0.0,0.25,0.14285714285714285
Angel and the Badman,0.0,0.9642857142857143,0.8571428571428571,0.42857142857142855,0.0,0.0,0.0,0.32142857142857145
Call Me,0.5714285714285714,0.0,0.0,0.0,0.17857142857142858,0.0,0.03571428571428571,0.11224489795918367
Enigma,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612
Invader,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.00510204081632653
Sorrow,0.7857142857142857,0.0,0.0,0.4642857142857143,0.10714285714285714,0.5714285714285714,0.35714285714285715,0.32653061224489793
The Walk,0.14285714285714285,0.0,0.0,0.0,0.03571428571428571,0.14285714285714285,0.03571428571428571,0.0510204081632653
13 Hours,0.07142857142857142,0.0,0.0,0.0,0.10714285714285714,0.0,0.07142857142857142,0.03571428571428571
Augustine,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.04081632653061224
Cold Feet,0.5357142857142857,0.7857142857142857,0.7857142857142857,0.14285714285714285,0.0,0.0,0.10714285714285714,0.336734693877551
Paparazzi,0.6071428571428571,0.0,0.0,0.0,0.0,0.03571428571428571,0.39285714285714285,0.14795918367346936
Italians,0.75,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.11224489795918367
A Special Day,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.21428571428571427,0.04081632653061224
I Can Quit Whenever I Want,0.6785714285714286,0.0,0.0,0.0,0.0,0.03571428571428571,0.14285714285714285,0.12244897959183675
The Future,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.06632653061224489
La scuola,0.6785714285714286,0.0,0.0,0.0,0.03571428571428571,0.0,0.6071428571428571,0.18877551020408162
The Jewel,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.10714285714285714
Bingo Bongo,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.6785714285714286,0.1989795918367347
Wildfire,0.21428571428571427,0.0,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.04081632653061224
Drifter,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612
Top of the World,0.14285714285714285,0.8214285714285714,0.6071428571428571,0.21428571428571427,0.07142857142857142,0.0,0.0,0.26530612244897955
The Ex,0.35714285714285715,0.0,0.0,0.0,0.03571428571428571,0.0,0.2857142857142857,0.09693877551020409
The Treat,0.6785714285714286,0.0,0.0,0.0,0.0,0.0,0.32142857142857145,0.14285714285714285
President,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.00510204081632653
The Gallows,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.030612244897959183
Memory Lane,0.14285714285714285,0.10714285714285714,0.0,0.39285714285714285,0.03571428571428571,0.6071428571428571,0.0,0.18367346938775508
Tangled,0.07142857142857142,0.0,0.14285714285714285,0.0,0.03571428571428571,0.0,0.0,0.03571428571428571
Black Rain,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612
Spiders,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.030612244897959183
Feast,0.6428571428571429,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.39285714285714285,0.0,0.5,0.2346938775510204
Bombers B-52,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.00510204081632653
Hard Time,0.07142857142857142,0.6785714285714286,0.8571428571428571,0.7857142857142857,0.0,0.6428571428571429,0.0,0.4336734693877551
Uptown,0.07142857142857142,0.0,0.0,0.0,0.17857142857142858,0.0,0.0,0.03571428571428571
Creature,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.08163265306122448
Shank,0.5357142857142857,0.5714285714285714,0.6785714285714286,0.6071428571428571,0.03571428571428571,0.0,0.6071428571428571,0.4336734693877551
Roadblock,0.0,0.14285714285714285,0.0,0.5714285714285714,0.03571428571428571,0.5,0.0,0.17857142857142858
Detour,0.2857142857142857,0.8928571428571429,0.8214285714285714,0.8571428571428571,0.03571428571428571,0.5714285714285714,0.35714285714285715,0.5459183673469388
Svengali,0.5,0.0,0.0,0.0,0.0,0.03571428571428571,0.25,0.11224489795918367
Svengali,0.10714285714285714,0.0,0.0,0.0,0.10714285714285714,0.0,0.03571428571428571,0.03571428571428571
